"ID","Gasolinera","cre_id","longitud_x","latitud_y","sysdate","Municipio","CLAVE","km2","variable","value"
28,"Servicios Aceves, S.A. de C.V.","PL/10892/EXP/ES/2015",-103.3264,20.62435,"2024-11-10","Tlaquepaque",98,118.5972986,"regular",24.19
86,"GASOLINERA SAN RAFAEL SA DE CV","PL/1587/EXP/ES/2015",-103.3047,20.62463,"2024-11-10","Tlaquepaque",98,118.5972986,"regular",23.89
224,"GASOLINERA DIECIOCHO DE MARZO, S.A.","PL/3486/EXP/ES/2015",-103.3214,20.62577,"2024-11-10","Tlaquepaque",98,118.5972986,"regular",24.9
45,"GASOLINERA DON JOSE SA DE CV","PL/11361/EXP/ES/2015",-103.2917,20.62635,"2024-11-10","Tlaquepaque",98,118.5972986,"regular",23.72
237,"Simba Express SA de CV","PL/4109/EXP/ES/2015",-103.3236,20.62737,"2024-11-10","Tlaquepaque",98,118.5972986,"regular",24.49
76,"GASOLINERA TAPATIA,  SA DE CV","PL/1371/EXP/ES/2015",-103.3209,20.6276,"2024-11-10","Tlaquepaque",98,118.5972986,"regular",24.85
208,"SERVICIO AUTOPISTA SA DE CV","PL/2875/EXP/ES/2015",-103.2908,20.62854,"2024-11-10","Tlaquepaque",98,118.5972986,"regular",25.29
304,"EXPRESERVICIO GASOLINAS S.A. DE C.V.","PL/6630/EXP/ES/2015",-103.2956,20.6297,"2024-11-10","Tlaquepaque",98,118.5972986,"regular",22.99
117,"ORGANIZACION LA LUNA S.A. DE C.V.","PL/1883/EXP/ES/2015",-103.299,20.63723,"2024-11-10","Tlaquepaque",98,118.5972986,"regular",25.49
82,"SERVICIO LAS PIEDROTAS S.A. DE C.V.","PL/1488/EXP/ES/2015",-103.2827,20.64108,"2024-11-10","Tlaquepaque",98,118.5972986,"regular",23.95
376,"GRUPO OCTANO, S.A. DE C.V.","PL/9414/EXP/ES/2015",-103.3029,20.64203,"2024-11-10","Tlaquepaque",98,118.5972986,"regular",24.97
167,"SERVIEXPRESS 5 DE MAYO S. DE R.L. DE C.V.","PL/20549/EXP/ES/2017",-103.3568,20.62056,"2024-11-10","Guadalajara",39,150.3579586,"regular",23.39
382,"PETROMAX, S.A. DE C.V.","PL/9496/EXP/ES/2015",-103.3462,20.62228,"2024-11-10","Guadalajara",39,150.3579586,"regular",25.19
50,"GASOLINERA POLANCO S.A. DE C.V.","PL/1158/EXP/ES/2015",-103.3717,20.62379,"2024-11-10","Guadalajara",39,150.3579586,"regular",23.39
206,"SERVICIO LA NOGALERA SA DE CV","PL/2848/EXP/ES/2015",-103.3347,20.62865,"2024-11-10","Guadalajara",39,150.3579586,"regular",24.99
257,"DESPACHADORA ABASTOS DE JALISCO S DE RL DE CV","PL/5079/EXP/ES/2015",-103.3381,20.62999,"2024-11-10","Guadalajara",39,150.3579586,"regular",24.99
215,"DISTRIBUIDORA DE COMBUSTIBLES MAZATL S.A. DE C.V.","PL/2991/EXP/ES/2015",-103.3807,20.63205,"2024-11-10","Guadalajara",39,150.3579586,"regular",23.19
276,"ESTACION GDL EXPRESS, S.A. DE C.V. ","PL/5538/EXP/ES/2015",-103.3267,20.63493,"2024-11-10","Guadalajara",39,150.3579586,"regular",23.55
110,"GASOLINERA SANTA BARBARA SA DE CV ","PL/1785/EXP/ES/2015",-103.3297,20.63498,"2024-11-10","Guadalajara",39,150.3579586,"regular",23.4
264,"ROBERTO CARDENAS GONZALES","PL/5271/EXP/ES/2015",-103.3948,20.63804,"2024-11-10","Guadalajara",39,150.3579586,"regular",23.49
293,"ROBERTO CARDENAS GONZALES","PL/6024/EXP/ES/2015",-103.3774,20.6387,"2024-11-10","Guadalajara",39,150.3579586,"regular",23.49
358,"INDUSTRIAS CEBRA, S.A. DE C.V. ","PL/873/EXP/ES/2015",-103.3643,20.63894,"2024-11-10","Guadalajara",39,150.3579586,"regular",23.79
281,"GOMCOVI, SA. DE C.V.","PL/5665/EXP/ES/2015",-103.3756,20.64039,"2024-11-10","Guadalajara",39,150.3579586,"regular",22.99
41,"SERVICIO INDUSTRIAL DE JALISCO SA DE CV","PL/11252/EXP/ES/2015",-103.3521,20.64067,"2024-11-10","Guadalajara",39,150.3579586,"regular",25.05
378,"ADVANCE GASOLINAS SA DE CV","PL/9440/EXP/ES/2015",-103.3941,20.64225,"2024-11-10","Guadalajara",39,150.3579586,"regular",24.39
123,"GASOSERVICIO OILGAS EXPRESS S.A. DE C.V.","PL/19120/EXP/ES/2016",-103.387,20.64321,"2024-11-10","Guadalajara",39,150.3579586,"regular",24.39
210,"CONSORCIO DEL PINAR S.A. DE C.V.","PL/2887/EXP/ES/2015",-103.3188,20.64324,"2024-11-10","Guadalajara",39,150.3579586,"regular",23.49
20,"SERVICIO RIO NILO SA DE CV","PL/10723/EXP/ES/2015",-103.2845,20.64429,"2024-11-10","Guadalajara",39,150.3579586,"regular",24.99
332,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.","PL/7479/EXP/ES/2015",-103.3522,20.64464,"2024-11-10","Guadalajara",39,150.3579586,"regular",23.58
65,"COMBUSTIBLES Y LUBRICANTES  LAS TORRES SA DE CV","PL/12761/EXP/ES/2015",-103.3554,20.64478,"2024-11-10","Guadalajara",39,150.3579586,"regular",22.77
77,"GASOLINERIA LEADER DUCE EXPRESS S.A DE C.V","PL/13720/EXP/ES/2016",-103.3096,20.64557,"2024-11-10","Guadalajara",39,150.3579586,"regular",24.98
335,"SERVICIO LA PAZ, S.A. DE C.V.","PL/7613/EXP/ES/2015",-103.3061,20.64762,"2024-11-10","Guadalajara",39,150.3579586,"regular",24.99
198,"ESTACION DE SERVICIO OLIMPICA SA DE CV","PL/2555/EXP/ES/2015",-103.333,20.65038,"2024-11-10","Guadalajara",39,150.3579586,"regular",23.99
204,"SERVICIO ANDRADE SA DE CV","PL/2828/EXP/ES/2015",-103.3829,20.65039,"2024-11-10","Guadalajara",39,150.3579586,"regular",24.59
40,"SERVICIOS GASOLINEROS LEO, S.A DE C.V.","PL/11251/EXP/ES/2015",-103.3241,20.65142,"2024-11-10","Guadalajara",39,150.3579586,"regular",23.99
305,"Servicio Pureza, S.A. de C.V.","PL/6634/EXP/ES/2015",-103.3499,20.65182,"2024-11-10","Guadalajara",39,150.3579586,"regular",24.49
62,"Combustibles Olmo, S.A. de C.V:","PL/12680/EXP/ES/2015",-103.369,20.65189,"2024-11-10","Guadalajara",39,150.3579586,"regular",23.75
43,"PETRO BUENAVISTA, S.A. DE C.V.","PL/1126/EXP/ES/2015",-103.3375,20.65193,"2024-11-10","Guadalajara",39,150.3579586,"regular",22.99
350,"Gasolinera Colon S.A. de C.V.","PL/828/EXP/ES/2015",-103.3658,20.65207,"2024-11-10","Guadalajara",39,150.3579586,"regular",24.34
336,"Gasoexpress El Verde SA de CV","PL/7617/EXP/ES/2015",-103.2886,20.65216,"2024-11-10","Guadalajara",39,150.3579586,"regular",24.49
197,"PEDRO MARTINEZ RAMIREZ","PL/2553/EXP/ES/2015",-103.3286,20.65222,"2024-11-10","Guadalajara",39,150.3579586,"regular",24.15
126,"COMBUSTIBLES MEDRANO, S.A. DE C.V.","PL/19188/EXP/ES/2016",-103.2911,20.65234,"2024-11-10","Guadalajara",39,150.3579586,"regular",24.59
146,"ESTACION LA 74 S.A DE C.V.","PL/19819/EXP/ES/2016",-103.3102,20.65248,"2024-11-10","Guadalajara",39,150.3579586,"regular",22.99
24,"ESTACION DE SERVICIO ATEQUIZA S.A. DE C.V.","PL/10812/EXP/ES/2015",-103.3743,20.65371,"2024-11-10","Guadalajara",39,150.3579586,"regular",23.48
386,"SERVICIO MEZQUITE SA DE CV","PL/9582/EXP/ES/2015",-103.372,20.65387,"2024-11-10","Guadalajara",39,150.3579586,"regular",23.79
107,"Vales Fusion S.A. de C.V. ","PL/1782/EXP/ES/2015",-103.3502,20.65661,"2024-11-10","Guadalajara",39,150.3579586,"regular",24.45
283,"ENERGETICOS PLUS SA DE CV","PL/5690/EXP/ES/2015",-103.3187,20.65666,"2024-11-10","Guadalajara",39,150.3579586,"regular",24.49
57,"COMBUSTIBLES MARSAN SA DE CV","PL/12020/EXP/ES/2015",-103.3612,20.65682,"2024-11-10","Guadalajara",39,150.3579586,"regular",22.99
44,"GASOLINERA DAKOTA DE OCCIDENTE SA DE CV","PL/11284/EXP/ES/2015",-103.343,20.65716,"2024-11-10","Guadalajara",39,150.3579586,"regular",24.8
56,"ESTACION DE SERVICIO LAS TORRES S.A DE C.V","PL/11983/EXP/ES/2015",-103.381,20.6584,"2024-11-10","Guadalajara",39,150.3579586,"regular",23.68
258,"DESPACHADORA ABASTOS DE JALISCO S DE RL DE CV","PL/5083/EXP/ES/2015",-103.3849,20.65915,"2024-11-10","Guadalajara",39,150.3579586,"regular",24.99
166,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.","PL/20443/EXP/ES/2017",-103.3386,20.65953,"2024-11-10","Guadalajara",39,150.3579586,"regular",25.59
109,"TRENOGAS SA DE CV","PL/1784/EXP/ES/2015",-103.3582,20.66038,"2024-11-10","Guadalajara",39,150.3579586,"regular",24.45
8,"Gasovaz SA de CV","PL/10127/EXP/ES/2015",-103.3373,20.66048,"2024-11-10","Guadalajara",39,150.3579586,"regular",25.19
124,"CORPOGAS CHAPALITA, S.A. DE C.V.","PL/19142/EXP/ES/2016",-103.3962,20.66057,"2024-11-10","Guadalajara",39,150.3579586,"regular",24.78
252,"GASOLINERA GIGANTES SA DE CV","PL/4819/EXP/ES/2015",-103.2917,20.66143,"2024-11-10","Guadalajara",39,150.3579586,"regular",22.39
306,"Gasolinera Alemania, S.A. de C.V.","PL/6642/EXP/ES/2015",-103.3532,20.66162,"2024-11-10","Guadalajara",39,150.3579586,"regular",24.39
183,"SERVI GAXMAR S.C. DE R.L. DE C.V.","PL/21851/EXP/ES/2018",-103.2703,20.66212,"2024-11-10","Guadalajara",39,150.3579586,"regular",22.99
74,"Servicio Bandera, S.A.","PL/1349/EXP/ES/2015",-103.3329,20.66227,"2024-11-10","Guadalajara",39,150.3579586,"regular",24.59
380,"COMBU-EXPRESS, S.A. DE C.V.","PL/947/EXP/ES/2015",-103.346,20.66231,"2024-11-10","Guadalajara",39,150.3579586,"regular",24.99
310,"Gasolinera Chapalita SA de CV","PL/6736/EXP/ES/2015",-103.3906,20.66259,"2024-11-10","Guadalajara",39,150.3579586,"regular",23.98
251,"SERVICIO LAUREL S.A. DE C.V.","PL/4816/EXP/ES/2015",-103.2766,20.66266,"2024-11-10","Guadalajara",39,150.3579586,"regular",23.55
63,"ESTACION DE GASOLINERIA FERROCARRIL SA DE CV","PL/12730/EXP/ES/2015",-103.3665,20.66339,"2024-11-10","Guadalajara",39,150.3579586,"regular",22.99
226,"AUTOGAS ALEMANIA, S.A. DE C.V.","PL/3625/EXP/ES/2015",-103.3567,20.66345,"2024-11-10","Guadalajara",39,150.3579586,"regular",24.39
72,"SERVICIO GASOLINERA ZAPOTLANEJO, S.A. DE C.V.","PL/13280/EXP/ES/2016",-103.3482,20.66347,"2024-11-10","Guadalajara",39,150.3579586,"regular",25.09
383,"SERVICIO LUX SA DE CV","PL/9546/EXP/ES/2015",-103.3315,20.66407,"2024-11-10","Guadalajara",39,150.3579586,"regular",24
39,"MEGA SERVICIO ECOLOGICO DE GASOLINA, S.A DE C.V.","PL/11250/EXP/ES/2015",-103.3075,20.66514,"2024-11-10","Guadalajara",39,150.3579586,"regular",24.69
26,"Gasolinera Remus SA de CV","PL/10860/EXP/ES/2015",-103.3952,20.6662,"2024-11-10","Guadalajara",39,150.3579586,"regular",24.88
246,"GASOLINERA DE LA VICTORIA, S.A.","PL/4579/EXP/ES/2015",-103.3699,20.66665,"2024-11-10","Guadalajara",39,150.3579586,"regular",24.8
213,"HECTOR RAMON MARTINEZ RAMIREZ","PL/2935/EXP/ES/2015",-103.3461,20.66682,"2024-11-10","Guadalajara",39,150.3579586,"regular",25
54,"Combustibles Guadalajara SA de CV","PL/1177/EXP/ES/2015",-103.3771,20.667,"2024-11-10","Guadalajara",39,150.3579586,"regular",24.72
260,"SERVICIO LOVEGO SA DE CV","PL/5107/EXP/ES/2015",-103.3144,20.66719,"2024-11-10","Guadalajara",39,150.3579586,"regular",24.99
51,"GRUPO INDUSTRIAL TAJALI S.A.","PL/1165/EXP/ES/2015",-103.346,20.66813,"2024-11-10","Guadalajara",39,150.3579586,"regular",24.99
381,"GAS 4 ASOCIADOS S.A DE C.V","PL/9488/EXP/ES/2015",-103.3501,20.66868,"2024-11-10","Guadalajara",39,150.3579586,"regular",24.8
250,"DEMETRIO CUEVAS SANCHEZ","PL/4809/EXP/ES/2015",-103.363,20.66943,"2024-11-10","Guadalajara",39,150.3579586,"regular",23.35
212,"GASOLINERA FELIPE ANGELES, S.A.","PL/2923/EXP/ES/2015",-103.304,20.66949,"2024-11-10","Guadalajara",39,150.3579586,"regular",24.9
313,"ENERGETICOS PLUS SA DE CV","PL/6766/EXP/ES/2015",-103.3544,20.67008,"2024-11-10","Guadalajara",39,150.3579586,"regular",24.49
154,"GASOLINERA MOCHICAHUI, S.A. DE C.V.","PL/19902/EXP/ES/2017",-103.2699,20.67014,"2024-11-10","Guadalajara",39,150.3579586,"regular",24.49
172,"COMBUESTACION DE SERVICIOS DEL SUR, S.A. DE C.V.","PL/20844/EXP/ES/2018",-103.3314,20.67032,"2024-11-10","Guadalajara",39,150.3579586,"regular",22.99
214,"COMBUSTIBLES ALCE, S.A. DE C.V.","PL/2977/EXP/ES/2015",-103.2965,20.67095,"2024-11-10","Guadalajara",39,150.3579586,"regular",22.35
314,"ENERGETICOS PLUS SA DE CV","PL/6769/EXP/ES/2015",-103.3053,20.67166,"2024-11-10","Guadalajara",39,150.3579586,"regular",24.49
221,"SERVICIO INDIANAPOLIS SA DE CV","PL/3364/EXP/ES/2015",-103.3149,20.67215,"2024-11-10","Guadalajara",39,150.3579586,"regular",22.49
91,"GASOLINERA ESTEBAN ALATORRE SA DE CV","PL/1667/EXP/ES/2015",-103.2943,20.67222,"2024-11-10","Guadalajara",39,150.3579586,"regular",25.39
42,"SUPERSERVICIO PABLO VALDEZ, S.A DE C.V.","PL/11253/EXP/ES/2015",-103.2826,20.67368,"2024-11-10","Guadalajara",39,150.3579586,"regular",24.35
53,"GASOLINERA TAPATIA LOS ARCOS, SA DE CV","PL/1176/EXP/ES/2015",-103.3842,20.67416,"2024-11-10","Guadalajara",39,150.3579586,"regular",24.99
118,"GASOLINERA CUDEA SA DE CV","PL/1884/EXP/ES/2015",-103.3297,20.6743,"2024-11-10","Guadalajara",39,150.3579586,"regular",23.99
363,"SERVICIO LOS DELFINES SA DE CV","PL/8980/EXP/ES/2015",-103.3161,20.67489,"2024-11-10","Guadalajara",39,150.3579586,"regular",22.49
342,"SM GAS PLUS S.A. DE C.V.","PL/7952/EXP/ES/2015",-103.371,20.67702,"2024-11-10","Guadalajara",39,150.3579586,"regular",23.49
35,"GRUPO JAGUAR DE OCCIDENTE SA DE CV","PL/11027/EXP/ES/2015",-103.3341,20.67756,"2024-11-10","Guadalajara",39,150.3579586,"regular",24.75
387,"SERVICIO MEZQUITE SA DE CV","PL/9584/EXP/ES/2015",-103.3266,20.67908,"2024-11-10","Guadalajara",39,150.3579586,"regular",22.99
299,"GASOLINERA LA 34 S.A. DE C.V.","PL/6371/EXP/ES/2015",-103.3219,20.68077,"2024-11-10","Guadalajara",39,150.3579586,"regular",24.19
295,"RED NACIONAL DE COMBUSTIBLES Y SERVICIOS SA DE CV ","PL/6122/EXP/ES/2015",-103.3742,20.68168,"2024-11-10","Guadalajara",39,150.3579586,"regular",24.5
87,"Combustibles Supremos, S.A. de C.V.","PL/1631/EXP/ES/2015",-103.3312,20.68303,"2024-11-10","Guadalajara",39,150.3579586,"regular",24.65
211,"GASOLINERA JALISCO SA DE CV ","PL/2920/EXP/ES/2015",-103.3529,20.6844,"2024-11-10","Guadalajara",39,150.3579586,"regular",23.99
235,"AUTO EXPRESS CALZADA -PERIFERICO S.A. DE C.V.","PL/4045/EXP/ES/2015",-103.3362,20.68516,"2024-11-10","Guadalajara",39,150.3579586,"regular",26.52
259,"GASOLINERA LAS AMERICAS SA","PL/5105/EXP/ES/2015",-103.3732,20.68543,"2024-11-10","Guadalajara",39,150.3579586,"regular",23.9
36,"SUPER SERVICIO 54 S.A. DE C.V.","PL/1113/EXP/ES/2015",-103.31,20.68573,"2024-11-10","Guadalajara",39,150.3579586,"regular",24.99
222,"SERVIEXPRESS ECOLOGICO, S.A. DE C.V.","PL/3476/EXP/ES/2015",-103.3211,20.68715,"2024-11-10","Guadalajara",39,150.3579586,"regular",23.99
164,"SERVICIO CAMPER SA DE CV","PL/2011/EXP/ES/2015",-103.2942,20.68799,"2024-11-10","Guadalajara",39,150.3579586,"regular",23.59
333,"GASOJAL SA DE CV","PL/7514/EXP/ES/2015",-103.373,20.68849,"2024-11-10","Guadalajara",39,150.3579586,"regular",24.75
200,"PRACOP SA DE CV","PL/2701/EXP/ES/2015",-103.3587,20.68884,"2024-11-10","Guadalajara",39,150.3579586,"regular",22.98
311,"SERVIEXPRESS OBLATOS, S.A. DE C.V.","PL/6744/EXP/ES/2015",-103.2976,20.68947,"2024-11-10","Guadalajara",39,150.3579586,"regular",23.29
393,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.","PL/9789/EXP/ES/2015",-103.3038,20.69003,"2024-11-10","Guadalajara",39,150.3579586,"regular",23.49
300,"SUPERSERVICIO EL OBRERO S.A. DE C.V.","PL/6372/EXP/ES/2015",-103.3118,20.69171,"2024-11-10","Guadalajara",39,150.3579586,"regular",24.19
169,"FLORENCIA 1000, S.A. DE C.V.","PL/20613/EXP/ES/2017",-103.3756,20.6918,"2024-11-10","Guadalajara",39,150.3579586,"regular",24.49
228,"ESTACION DE SERVICIO VB, S.A. DE C.V.","PL/3689/EXP/ES/2015",-103.3675,20.69294,"2024-11-10","Guadalajara",39,150.3579586,"regular",24.29
178,"servicio belisario sa de cv","PL/2167/EXP/ES/2015",-103.3223,20.69331,"2024-11-10","Guadalajara",39,150.3579586,"regular",24.19
80,"COMBU-EXPRESS, S.A. DE C.V.","PL/1449/EXP/ES/2015",-103.3322,20.69389,"2024-11-10","Guadalajara",39,150.3579586,"regular",24.99
52,"GRUPO INDUSTRIAL TAJALI S.A.","PL/1166/EXP/ES/2015",-103.3544,20.69526,"2024-11-10","Guadalajara",39,150.3579586,"regular",24.49
254,"ESTACION DE SERVICIO COLON SA DE CV","PL/4869/EXP/ES/2015",-103.3732,20.69675,"2024-11-10","Guadalajara",39,150.3579586,"regular",24.49
227,"GASOLINERIA ZEUS, S.A. DE C.V.","PL/3627/EXP/ES/2015",-103.3629,20.69777,"2024-11-10","Guadalajara",39,150.3579586,"regular",24.49
196,"MEGA SERVICIO GRINGAS SA DE CV ","PL/2504/EXP/ES/2015",-103.2942,20.69914,"2024-11-10","Guadalajara",39,150.3579586,"regular",23.99
385,"SERVICIO SAN MIGUEL DE MEZQUITAN SA DE CV","PL/9581/EXP/ES/2015",-103.3569,20.70011,"2024-11-10","Guadalajara",39,150.3579586,"regular",22.98
94,"GASOLINERA BELISARIO DOMINGUEZ S.A. DE C.V.","PL/1670/EXP/ES/2015",-103.3195,20.7005,"2024-11-10","Guadalajara",39,150.3579586,"regular",24.19
55,"Marca Gasolinas SA de CV","PL/1188/EXP/ES/2015",-103.366,20.70191,"2024-11-10","Guadalajara",39,150.3579586,"regular",23.29
357,"IMPULSORA ENERGETICA SA DE CV ","PL/8652/EXP/ES/2015",-103.2816,20.7026,"2024-11-10","Guadalajara",39,150.3579586,"regular",22.99
120,"GASOLINERA CUDEA SA DE CV","PL/1890/EXP/ES/2015",-103.3469,20.70438,"2024-11-10","Guadalajara",39,150.3579586,"regular",23.99
168,"Simba Express SA de CV","PL/20584/EXP/ES/2017",-103.3451,20.70439,"2024-11-10","Guadalajara",39,150.3579586,"regular",23.99
188,"Servicio Extrarapido SA de CV","PL/2244/EXP/ES/2015",-103.3475,20.70671,"2024-11-10","Guadalajara",39,150.3579586,"regular",23.19
303,"MARTIN ALFONSO RUIZ GARCIA","PL/6623/EXP/ES/2015",-103.3141,20.70704,"2024-11-10","Guadalajara",39,150.3579586,"regular",23.5
236,"Paseo Bohemio SA de CV","PL/4108/EXP/ES/2015",-103.3241,20.70726,"2024-11-10","Guadalajara",39,150.3579586,"regular",24.29
181,"estacion arb s.a. de c.v.","PL/2182/EXP/ES/2015",-103.3111,20.70955,"2024-11-10","Guadalajara",39,150.3579586,"regular",23.49
348,"COMBU-EXPRESS, S.A. DE C.V.","PL/825/EXP/ES/2015",-103.3042,20.71413,"2024-11-10","Guadalajara",39,150.3579586,"regular",23.29
180,"COMBUSTIBLE BELPER, S.A. DE C.V.","PL/21721/EXP/ES/2018",-103.3021,20.71415,"2024-11-10","Guadalajara",39,150.3579586,"regular",23.99
92,"MULTISERVICIO CALZADA SA DE CV","PL/1668/EXP/ES/2015",-103.3204,20.71417,"2024-11-10","Guadalajara",39,150.3579586,"regular",25.39
64,"AUTO EXPRESS CALZADA -PERIFERICO S.A. DE C.V.","PL/12758/EXP/ES/2015",-103.3288,20.71708,"2024-11-10","Guadalajara",39,150.3579586,"regular",24.99
355,"AUTO EXPRESS CALZADA -PERIFERICO S.A. DE C.V.","PL/8486/EXP/ES/2015",-103.3178,20.72043,"2024-11-10","Guadalajara",39,150.3579586,"regular",24.99
220,"BECKTROP GDL, S.A. DE C.V.","PL/3229/EXP/ES/2015",-103.3143,20.72913,"2024-11-10","Guadalajara",39,150.3579586,"regular",25.49
280,"EVERARDO CORONADO OROZCO","PL/5663/EXP/ES/2015",-103.1582,20.57092,"2024-11-10","Tonalá",101,156.499576,"regular",24.95
192,"GASOLINERA SAN NICOLAS, S.A. DE C.V.","PL/2379/EXP/ES/2015",-103.181,20.57498,"2024-11-10","Tonalá",101,156.499576,"regular",24.09
187,"ESTACION DE SERVICIO MARROT, S.A. DE C.V.","PL/22223/EXP/ES/2019",-103.2202,20.5837,"2024-11-10","Tonalá",101,156.499576,"regular",23.79
133,"consorcio de hidrocarburos villalobos sa de cv","PL/19446/EXP/ES/2016",-103.2218,20.58529,"2024-11-10","Tonalá",101,156.499576,"regular",24.09
140,"GRUPO VEDOGAS SA DE CV","PL/1966/EXP/ES/2015",-103.2221,20.58544,"2024-11-10","Tonalá",101,156.499576,"regular",24.09
131,"GASOLINERA SANTA PAULA S.A DE C.V","PL/19324/EXP/ES/2016",-103.2541,20.59942,"2024-11-10","Tonalá",101,156.499576,"regular",23
27,"COMBUSTIBLES DE ZAPOTLANEJO, S.A. DE C.V.","PL/10870/EXP/ES/2015",-103.1648,20.60647,"2024-11-10","Tonalá",101,156.499576,"regular",24.94
346,"AUTOSERVICIO GASHR SA DE CV","PL/8148/EXP/ES/2015",-103.2318,20.61612,"2024-11-10","Tonalá",101,156.499576,"regular",24.94
354,"AUTOSERVICIOS AZTLAN SA DE CV","PL/8481/EXP/ES/2015",-103.2719,20.61693,"2024-11-10","Tonalá",101,156.499576,"regular",23.41
390,"COMBU-EXPRESS, S.A. DE C.V.","PL/960/EXP/ES/2015",-103.2802,20.61719,"2024-11-10","Tonalá",101,156.499576,"regular",23.69
244,"PETROMAX, S.A. DE C.V.","PL/452/EXP/ES/2015",-103.2545,20.61732,"2024-11-10","Tonalá",101,156.499576,"regular",24.69
156,"GASOLINERIA SAN JUAN PABLO SEGUNDO SA DE CV ","PL/19971/EXP/ES/2017",-103.2265,20.61829,"2024-11-10","Tonalá",101,156.499576,"regular",24.89
22,"SERVICIO TONALA SA DE CV","PL/10727/EXP/ES/2015",-103.2465,20.61918,"2024-11-10","Tonalá",101,156.499576,"regular",25.55
274,"PETROMAX, S.A. DE C.V.","PL/549/EXP/ES/2015",-103.2741,20.62028,"2024-11-10","Tonalá",101,156.499576,"regular",24.69
23,"REAL TONALTECAS SA DE CV","PL/10728/EXP/ES/2015",-103.2458,20.62766,"2024-11-10","Tonalá",101,156.499576,"regular",25.63
375,"SERVICIO TONAGAS SA DE CV","PL/9402/EXP/ES/2015",-103.2607,20.62871,"2024-11-10","Tonalá",101,156.499576,"regular",23.9
341,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.","PL/7898/EXP/ES/2015",-103.2504,20.6317,"2024-11-10","Tonalá",101,156.499576,"regular",23.99
18,"ENERGIA GUADALUPANA, S.A. DE C.V.","PL/10667/EXP/ES/2015",-103.27,20.63323,"2024-11-10","Tonalá",101,156.499576,"regular",24.49
205,"HECTOR RAMON MARTINEZ RAMIREZ","PL/2841/EXP/ES/2015",-103.2531,20.63632,"2024-11-10","Tonalá",101,156.499576,"regular",24.15
182,"AUTOESTACIONES DE SERVICIO CPG2 SA DE CV","PL/21844/EXP/ES/2018",-103.276,20.63948,"2024-11-10","Tonalá",101,156.499576,"regular",23.99
136,"AUTOSERVICIO GASHR SA DE CV","PL/1952/EXP/ES/2015",-103.2823,20.64064,"2024-11-10","Tonalá",101,156.499576,"regular",23.49
273,"PROMOTORA INTEGRACION URBANA, S.A. DE C.V.","PL/5475/EXP/ES/2015",-103.2593,20.64127,"2024-11-10","Tonalá",101,156.499576,"regular",24.39
112,"SERVICIO AUTOMOTRIZ JEMA,S.A.DE C.V.","PL/1795/EXP/ES/2015",-103.2772,20.6416,"2024-11-10","Tonalá",101,156.499576,"regular",23.49
179,"GASOLINERA DIXE S.A DE C.V","PL/21670/EXP/ES/2018",-103.2628,20.6453,"2024-11-10","Tonalá",101,156.499576,"regular",23.19
203,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.","PL/2826/EXP/ES/2015",-103.2611,20.64961,"2024-11-10","Tonalá",101,156.499576,"regular",24.99
309,"SERVIGAS LA CRUZ, S.A. DE C.V.","PL/6735/EXP/ES/2015",-103.2265,20.65164,"2024-11-10","Tonalá",101,156.499576,"regular",25.95
288,"GASOLINERA ZALATE SA DE CV","PL/5832/EXP/ES/2015",-103.2538,20.65901,"2024-11-10","Tonalá",101,156.499576,"regular",23.19
291,"GASOLINERA COYULA SA DE CV","PL/5856/EXP/ES/2015",-103.2332,20.66344,"2024-11-10","Tonalá",101,156.499576,"regular",23.59
271,"SERVICIO MATATLAN, S.A. DE C.V.","PL/5450/EXP/ES/2015",-103.2152,20.66618,"2024-11-10","Tonalá",101,156.499576,"regular",23.99
294,"GASOLINERA BELIARJO SA DE CV","PL/6076/EXP/ES/2015",-103.2332,20.66643,"2024-11-10","Tonalá",101,156.499576,"regular",23.59
209,"GASOLINERA ZALATITAN SA DE CV","PL/2886/EXP/ES/2015",-103.2639,20.66723,"2024-11-10","Tonalá",101,156.499576,"regular",24.19
161,"Combustibles Churumuco,  S.A. DE C.V.","PL/2005/EXP/ES/2015",-103.2342,20.6685,"2024-11-10","Tonalá",101,156.499576,"regular",23.49
326,"SERVICIOS MARKOIL, S.A. C.V.","PL/7155/EXP/ES/2015",-103.2354,20.66901,"2024-11-10","Tonalá",101,156.499576,"regular",23.49
361,"AUTOSERVICIO TONALA, S.A. DE C.V.","PL/8955/EXP/ES/2015",-103.222,20.67047,"2024-11-10","Tonalá",101,156.499576,"regular",25.49
128,"SUMINISTROS DE GASOLINA DIEZ, S.A. DE C.V.","PL/19252/EXP/ES/2016",-103.2337,20.67772,"2024-11-10","Tonalá",101,156.499576,"regular",23.89
199,"GASOLINERA EL CERRO CHATO SA DE CV","PL/2670/EXP/ES/2015",-103.267,20.67857,"2024-11-10","Tonalá",101,156.499576,"regular",24.19
242,"GASOLINERA SAN GASPAR SA DE CV ","PL/4503/EXP/ES/2015",-103.2409,20.67867,"2024-11-10","Tonalá",101,156.499576,"regular",23.99
